dataset,pool,group,task_family,split,source_id,method,params,status,error,n,c,M,runtime_seconds,backend,repo_url,commit,retrieval_date,license,bp_sha256,params_sha256,cache_hit,cache_file,adapter_meta,adapter_revision,ACC,NMI,ARI,F1
Extended Yale-B,0,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2414,38,20,15.740270299997064,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,a1de59baa9b4d096af3be17bf729a428656a838ab8dbe84806050cb88fb72d41,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Extended_Yale-B__pool0__b8e3d6da4b8bbe05e487cadc4987bdd84cd7a0e89681f0097c9553db4d7009d7.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.0940347970173985,0.12730545147486205,0.016612028598901863,0.09816749967386218
Extended Yale-B,0,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2414,38,20,15.76183730000048,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,a1de59baa9b4d096af3be17bf729a428656a838ab8dbe84806050cb88fb72d41,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Extended_Yale-B__pool0__0e9202ef7fdcebdb003b54e05ab5840b384d37aba1f29ff0ed7a26dc62dde184.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.09652029826014913,0.12637444133672635,0.014414287420830715,0.09630243746551226
Extended Yale-B,1,NEW10,,formal,,CEHM,{},ok,,2414,38,20,14.822005099995295,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,0ea3efae99ce2e9062c0856a27a10fb911890fea40c30c9e7c6e36dff03981fc,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Extended_Yale-B__pool1__782b61e8bee972509721b6a6504718361b1c413419ea2fce5fdb6737fcd174fa.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.0936205468102734,0.1112481130570687,0.01183972845730593,0.09488027991024547
Extended Yale-B,1,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2414,38,20,16.981743299998925,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,0ea3efae99ce2e9062c0856a27a10fb911890fea40c30c9e7c6e36dff03981fc,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Extended_Yale-B__pool1__e536b90b9985345ce8c37400f80701df3f2471c3f6725acaffa37299040ec64a.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.09196354598177299,0.12400350052262915,0.013943275531121182,0.09437633578352397
Extended Yale-B,1,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2414,38,20,16.25315029999183,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,0ea3efae99ce2e9062c0856a27a10fb911890fea40c30c9e7c6e36dff03981fc,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Extended_Yale-B__pool1__83d11140957fa453b0c100cf2d000acca85c55d94dce68f87388d83baa9f6508.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.09693454846727423,0.12919237189297833,0.014137869376789717,0.10021238055990814
Extended Yale-B,2,NEW10,,formal,,CEHM,{},ok,,2414,38,20,14.259283299994422,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,1653d1bb3c3cea74119745db5b8383b0033451dabfd4aead1074c94fd4503c5b,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Extended_Yale-B__pool2__986575ad385a71786d49161e5cfb31661a98a637af09508e72fb31b6293a70f5.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.09527754763877382,0.11876031349028712,0.01471926664158731,0.09736930884843957
Extended Yale-B,2,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2414,38,20,16.73207430000184,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,1653d1bb3c3cea74119745db5b8383b0033451dabfd4aead1074c94fd4503c5b,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Extended_Yale-B__pool2__19aa70ad1969923c097718df8d5c07c3ea219f43617595eaea87c402f0b617d3.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.09113504556752279,0.11749882707191452,0.012295157126018046,0.0933315805898451
Extended Yale-B,2,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2414,38,20,16.15672659999109,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,1653d1bb3c3cea74119745db5b8383b0033451dabfd4aead1074c94fd4503c5b,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Extended_Yale-B__pool2__16cdaac52530f535de9e0789f8d80475c78e9304aff7125cc21066d886054b47.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.10687655343827672,0.13200459022386998,0.017114214071152763,0.11210046570786995
Handwritten,0,TEXT_MV,,formal,,CEHM,{},ok,,2000,10,20,13.735114800001611,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,8efc53ff490961cd092467e88a7f56f798b07f7c71356a1ddca3ce0894601ae8,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Handwritten__pool0__caa6f2af546ffe0ebddd6200daf03307826ff5353481594ed96e03d953f5b84e.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.951,0.9049043558319511,0.8950104084469075,0.9511846386460382
Handwritten,0,TEXT_MV,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2000,10,20,13.588760700004059,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,8efc53ff490961cd092467e88a7f56f798b07f7c71356a1ddca3ce0894601ae8,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Handwritten__pool0__da01ade99d0b4a325737b1353e3063d5105d14e7aea25a7bbd08c47190849308.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9445,0.894282015147058,0.8801871509447845,0.9451277953358821
Handwritten,0,TEXT_MV,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2000,10,20,13.54400500000338,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,8efc53ff490961cd092467e88a7f56f798b07f7c71356a1ddca3ce0894601ae8,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Handwritten__pool0__74cd82b96e1524a04806a5aa476f2b86153735bd9c1975507c37a8136b11ba4c.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9425,0.8922988309135177,0.8769285849294022,0.9430615888143473
Handwritten,1,TEXT_MV,,formal,,CEHM,{},ok,,2000,10,20,12.59494409999752,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,a5aaefe4a1058492944092a7f78568b3ebebce02509c5b86114e28bcbd9a2ef2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Handwritten__pool1__0c6bb796b512ceff6b331eea1ac157933156d3d445ca2f38baa5f82e1d3095c9.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9495,0.9053975042351993,0.8923139099058573,0.9497939649835601
Handwritten,1,TEXT_MV,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2000,10,20,13.459799699994619,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,a5aaefe4a1058492944092a7f78568b3ebebce02509c5b86114e28bcbd9a2ef2,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Handwritten__pool1__d333801386fbdc14c1dd4ad5c392c0b6775c5cbaac0ad6d5b04aa08c6ee6955c.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9435,0.8950261623090457,0.8823348563755062,0.9438597400197002
Handwritten,1,TEXT_MV,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2000,10,20,13.63063250000414,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,a5aaefe4a1058492944092a7f78568b3ebebce02509c5b86114e28bcbd9a2ef2,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Handwritten__pool1__b04c10a868bde831d24bf24c7fc38d5e29edea5a8b4f1e8b6bca3ec883c07b99.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.8565,0.8314731511569655,0.7707641548299976,0.8633447430100137
Handwritten,2,TEXT_MV,,formal,,CEHM,{},ok,,2000,10,20,12.504409900007886,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,fb73eaa98b749f5018c84a430fc5b2cb8d12c9c387f480ab63baf540c38664cf,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Handwritten__pool2__471ea5be0fa2ceca89c840d744ad355a002252b1f222d2b4b72a7d523edd7541.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9485,0.9010344747035375,0.8902448705969884,0.948769498182118
Handwritten,2,TEXT_MV,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2000,10,20,13.649811900002533,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,fb73eaa98b749f5018c84a430fc5b2cb8d12c9c387f480ab63baf540c38664cf,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Handwritten__pool2__e17afc03c766e603733bd09082a2191258df69619a9b6b6744ec4dca6417a84a.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.8555,0.8392001802644274,0.7740337614639369,0.8589238006294512
Handwritten,2,TEXT_MV,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2000,10,20,13.641380899993237,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,fb73eaa98b749f5018c84a430fc5b2cb8d12c9c387f480ab63baf540c38664cf,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Handwritten__pool2__7442727e310f2a2fe1b5d210e6d13dbcd25acf298ca2b3da8b435990a512a28f.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.9425,0.8910454864896954,0.878162284820843,0.9427617165467039
Human Kidney,0,BKCC_V2,,formal,,CEHM,{},ok,,2100,11,20,13.25507519999519,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,e7d75f644c94aca34f5112bd9a64666628494536d36b1e64346ac035cd71362e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Human_Kidney__pool0__03556f67ce353158432431754262c6d0f136d104e964b99de373160986e9d27a.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.3547619047619048,0.2660612560007137,0.08111904843190527,0.24452376202827797
Human Kidney,0,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2100,11,20,14.16079219999665,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,e7d75f644c94aca34f5112bd9a64666628494536d36b1e64346ac035cd71362e,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Human_Kidney__pool0__12ef65b43c5bef224596e5c9188e22e7bec91804056b8a046d2d99313debbeea.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.39904761904761904,0.318526558028046,0.15515718363263292,0.3293901877603497
Human Kidney,0,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2100,11,20,14.526637400005711,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,e7d75f644c94aca34f5112bd9a64666628494536d36b1e64346ac035cd71362e,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Human_Kidney__pool0__83854f1d4baf09abad6b0c90f07648e55ba3f470b8eba7c702fdf153a45e0412.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.3547619047619048,0.2637786082504337,0.14301874798387365,0.2839381314494686
Human Kidney,1,BKCC_V2,,formal,,CEHM,{},ok,,2100,11,20,12.715357900000527,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,cdcc30c9ed4dd75f3b1c5c26463414bacd28412ae65b9b1e2ff34cff4ecf77ee,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Human_Kidney__pool1__062e8d7843ef32dc46bbffaad3af8a03d908c781802b5c1243f7acc7821919dd.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.35714285714285715,0.26647476953359306,0.09517929520674356,0.2486134492596693
Human Kidney,1,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2100,11,20,14.074962800004869,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,cdcc30c9ed4dd75f3b1c5c26463414bacd28412ae65b9b1e2ff34cff4ecf77ee,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Human_Kidney__pool1__bd2f6edfcf8b22e73c159953621afbb3ed1f10ace2a5a10017825fa806795e53.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.3880952380952381,0.31104386476578,0.15734519856451792,0.3374049991297656
Human Kidney,1,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2100,11,20,14.40312719999929,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,cdcc30c9ed4dd75f3b1c5c26463414bacd28412ae65b9b1e2ff34cff4ecf77ee,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Human_Kidney__pool1__0124bd0de99722b5bf6434d552f7de2d29eb37aac38fa9451f2fd86ab0ebc554.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.4104761904761905,0.3122673884816994,0.16575061096663365,0.3595589393950774
Human Kidney,2,BKCC_V2,,formal,,CEHM,{},ok,,2100,11,20,13.614246600001934,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,fdffbc6286ddc19ab48ba186db79c8a220cf7aca7a7aecc49e71a081884b170c,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Human_Kidney__pool2__cc7d38bd78599d5615e6a52d4c22d9b687f47bd9ac634cef1f2a906a1f69fee6.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.35523809523809524,0.2611895918542572,0.09618106283003389,0.23864841396576197
Human Kidney,2,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2100,11,20,14.26624840000295,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,fdffbc6286ddc19ab48ba186db79c8a220cf7aca7a7aecc49e71a081884b170c,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Human_Kidney__pool2__88a0454e388d551089b5e4a019e8db4e2002d3e5023e377228fed17a96319be0.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.38142857142857145,0.31215020382012537,0.14362066395065815,0.30506150836457874
Human Kidney,2,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2100,11,20,14.366119600003003,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,fdffbc6286ddc19ab48ba186db79c8a220cf7aca7a7aecc49e71a081884b170c,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Human_Kidney__pool2__829cc63a732f4cd4838f2d3a764aec61bf9970ddd761d27726f2bc723e51cd68.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.3661904761904762,0.3131698261688641,0.14805047412437858,0.3164060288396797
IMDB,0,MULTI_RELATION_7,,formal,,CEHM,{},ok,,4278,3,20,12.766731499999878,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,8e3ecedcb46c7b3077511e5bd56ccdcd0b4c1e6039d44fcb2595cc70c3dd2c9b,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\IMDB__pool0__de7436dbb21727c7325b914d7a1fdcba31a9a8c1b04c3e2290ba1115292940a9.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.3702664796633941,0.0,0.0,0.18014329580348
